500	302	 Blue Ridge Virtual Early Colle 			   	   	   	 . 	   	1	10.0	*	*	*	*	*	6	37.5	452	458	408	910	1318																																																																																																																																																																																	
500	324	 Jackson Co Sch Of Alt 			   	   	   	   	   	   	   	   	   	   	   	   	1	6.7	*	*	*	*	*																																																																																																																																																																																	
500	340	 Smoky Mountain High 	108	59.0	504	492	468	996	1464	100	59.9	515	503	488	1018	1506	98	59.8	502	496	475	998	1473																																																																																																																																																																																	
510	 Johnston County Schools 		697	45.6	521	498	479	1019	1498	660	41.7	519	497	481	1016	1497	748	44.3	520	502	478	1022	1500																																																																																																																																																																																	
510	324	 Clayton High 	215	56.6	517	500	480	1017	1497	194	50.4	530	512	496	1042	1538	220	52.4	519	498	477	1017	1494																																																																																																																																																																																	
510	357	 Johnston Middle College 	14	31.8	534	529	482	1063	1545	11	30.6	507	501	518	1008	1526	16	27.6	519	548	511	1067	1578																																																																																																																																																																																	
510	368	 North Johnston High 	48	33.1	544	479	477	1023	1500	53	40.5	513	451	449	964	1413	35	27.6	519	481	465	1000	1465																																																																																																																																																																																	
510	376	 Princeton High 	22	38.6	514	487	496	1001	1497	43	48.3	545	519	517	1064	1581	47	50.5	498	483	461	981	1442																																																																																																																																																																																	
510	399	 Smithfield-Selma High 	132	51.4	511	489	461	1000	1461	96	39.0	487	466	451	953	1404	145	49.3	501	487	466	988	1454																																																																																																																																																																																	
510	402	 South Johnston High 	66	28.9	525	492	480	1017	1497	74	29.7	532	503	486	1035	1521	67	30.3	544	511	477	1055	1532																																																																																																																																																																																	
510	406	 West Johnston High 	200	48.3	525	508	487	1033	1520	189	42.4	514	501	478	1015	1493	218	46.7	530	516	490	1046	1536																																																																																																																																																																																	
520	 Jones County Schools 		23	38.3	458	444	421	902	1323	37	48.7	424	423	406	847	1253	29	40.8	457	451	435	908	1343																																																																																																																																																																																	
520	320	 Jones Senior High 	23	38.3	458	444	421	902	1323	37	48.7	424	423	406	847	1253	29	40.8	457	451	435	908	1343																																																																																																																																																																																	
530	 Lee County Schools 		270	54.5	501	473	456	974	1430	262	51.3	505	485	465	990	1455	232	48.4	508	492	461	1000	1461																																																																																																																																																																																	
530	335	 Lee Early College 	   		   	   	   	   	   	   	   	   	   	   	   	   	7	17.5	557	564	531	1121	1652																																																																																																																																																																																	
530	336	 Lee County Sr High 	178	62.7	506	478	461	984	1445	157	58.8	511	490	474	1001	1475	132	53.0	527	511	477	1038	1515																																																																																																																																																																																	
530	343	 Southern Lee Hgih 	92	45.5	493	465	446	958	1404	105	43.9	496	477	452	973	1425	93	51.1	477	460	432	937	1369																																																																																																																																																																																	
540	 Lenoir County Schools 		234	39.3	494	465	452	959	1411	266	41.8	478	456	444	934	1378	233	40.9	489	460	432	949	1381																																																																																																																																																																																	
540	315	 Kinston High 	103	49.3	476	443	429	919	1348	112	48.7	450	442	430	892	1322	100	49.8	456	432	404	888	1292																																																																																																																																																																																	
540	324	 North Lenoir High 	73	35.6	488	460	449	948	1397	93	44.5	490	454	439	944	1383	87	46.3	505	485	451	990	1441																																																																																																																																																																																	
540	336	 South Lenoir High 	58	35.8	533	509	498	1042	1540	59	33.3	516	486	482	1002	1484	46	28.4	530	475	458	1005	1463																																																																																																																																																																																	
550	 Lincoln County Schools 		432	54.4	504	474	460	978	1438	360	43.2	520	492	466	1012	1478	412	51.1	506	485	458	991	1449																																																																																																																																																																																	
550	320	 East Lincoln High 	122	64.6	505	474	456	979	1435	121	56.3	509	490	463	999	1462	114	59.7	490	472	441	962	1403																																																																																																																																																																																	
550	332	 Lincolnton High 	71	38.4	505	477	456	982	1438	53	28.8	511	494	472	1005	1477	83	43.0	486	466	449	952	1401																																																																																																																																																																																	
550	344	 North Lincoln High 	142	64.8	510	478	476	988	1464	118	50.6	538	502	474	1040	1514	143	62.4	534	515	492	1049	1541																																																																																																																																																																																	
550	368	 West Lincoln High 	97	48.3	494	468	446	962	1408	68	33.8	515	478	450	993	1443	72	37.5	498	466	430	964	1394																																																																																																																																																																																	
55A 	 Lincoln Charter School 		26	72.2	502	476	478	978	1456	25	64.1	500	500	476	1000	1476	48	90.6	514	506	483	1020	1503																																																																																																																																																																																	
560	 Macon County Schools 		135	57.0	512	490	465	1002	1467	125	49.2	508	500	472	1008	1480	110	40.3	509	507	477	1016	1493																																																																																																																																																																																	
560	320	 Franklin High 	119	58.6	508	485	460	993	1453	100	48.3	507	506	477	1013	1490	80	41.7	506	496	464	1002	1466																																																																																																																																																																																	
560	324	 Highlands School 	13	46.4	557	545	524	1102	1626	11	47.8	541	498	505	1039	1544	9	29.0	562	583	556	1145	1701																																																																																																																																																																																	
560	329	 Macon County Early College Hig 	   		   	   	   	   	   	   	   	   	   	   	   	   	13	44.8	509	533	499	1042	1541																																																																																																																																																																																	
560	332	 Nantahala School 	3	50.0	*	*	*	*	*	14	73.7	487	452	411	939	1350	8	66.7	480	489	481	969	1450																																																																																																																																																																																	
570	 Madison County Schools 		61	46.6	505	486	466	991	1457	68	50.7	534	499	470	1033	1503	68	51.1	537	526	495	1063	1558																																																																																																																																																																																	
570	318	 Madison High 	61	46.6	505	486	466	991	1457	68	50.7	534	499	470	1033	1503	68	51.1	537	526	495	1063	1558																																																																																																																																																																																	
580	 Martin County Schools		131	46.5	489	447	434	936	1370	117	46.1	493	447	427	940	1367	119	45.9	497	457	436	954	1390																																																																																																																																																																																	
580	304	 Bear Grass High 	17	47.2	586	500	494	1086	1580	15	37.5	538	477	457	1015	1472	19	38.8	543	482	455	1025	1480																																																																																																																																																																																	
580	328	 Jamesville High 	16	47.1	535	508	463	1043	1506	14	32.6	523	469	441	992	1433	16	35.6	516	526	482	1042	1524																																																																																																																																																																																	
580	344	 Roanoke High 	36	41.9	451	414	391	865	1256	32	50.0	459	398	389	857	1246	33	58.9	456	427	414	883	1297																																																																																																																																																																																	
580	368	 Williamston High 	62	49.2	473	437	435	910	1345	56	52.3	493	461	436	954	1390	51	46.8	500	446	428	946	1374																																																																																																																																																																																	
590	 Mcdowell County Schools 		157	40.4	506	492	470	998	1468	113	30.5	497	486	479	983	1462	149	40.9	501	487	472	988	1460																																																																																																																																																																																	
590	328	 Mcdowell Early College 			   	   	   	 . 	   	1	NA	*	*	*	*	*	16	57.1	473	530	511	1003	1514																																																																																																																																																																																	
590	330	 Mcdowell High 	157	40.4	506	492	470	998	1468	112	30.2	496	485	479	981	1460	133	39.6	504	482	467	986	1453																																																																																																																																																																																	
600	 Charlotte-Mecklenburg Schools 		4656	68.4	510	496	483	1006	1489	4450	60.6	510	497	485	1007	1492	5008	65.7	515	500	482	1015	1497	 																																																																																																																																																																																
600	302	 Ardrey Kell High 	264	84.9	555	529	521	1084	1605	298	79.3	568	531	526	1099	1625	357	83.6	561	528	524	1089	1613	 																																																																																																																																																																																
600	334	 Cato Middle College High 			   	   	   	 . 	   	44	77.2	517	498	499	1015	1514	37	92.5	535	528	484	1063	1547																																																																																																																																																																																	
600	361	 David W. Butler High 	400	76.6	529	510	495	1039	1534	372	66.7	533	516	504	1049	1553	362	71.4	549	529	509	1078	1587																																																																																																																																																																																	
600	375	 Midwood High 	   		   	   	   	   	   	   	   	   	   	   	   	   	1	NA	*	*	*	*	*																																																																																																																																																																																	
600	376	 E E Waddell High 	66	41.0	457	453	439	910	1349	70	35.2	437	439	427	876	1303	67	40.9	431	419	392	850	1242																																																																																																																																																																																	
600	377	 East Mecklenburg High 	268	68.7	518	507	491	1025	1516	244	62.6	492	492	474	984	1458	237	61.2	516	501	482	1017	1499																																																																																																																																																																																	
600	386	 Hawthorne High/Taps 	7	25.9	429	414	403	843	1246	4	11.1	*	*	*	*	*	7	9.6	407	383	409	790	1199																																																																																																																																																																																	
600	396	 Garinger High4	113	50.7	426	425	407	851	1258	110	44.5	425	409	398	834	1232	18		433	394	384	827	1211																																																																																																																																																																																	
600	405	 Harding Univ High 	233	74.2	457	456	445	913	1358	170	74.9	454	446	435	900	1335	184	79.3	470	458	440	928	1368																																																																																																																																																																																	
600	415	 Hopewell High 	360	70.9	496	484	472	980	1452	343	59.8	498	489	476	987	1463	389	69.0	500	491	470	991	1461																																																																																																																																																																																	
600	426	 Independence High 	245	60.8	460	460	438	920	1358	247	46.0	459	453	435	912	1347	289	57.1	467	452	432	919	1351																																																																																																																																																																																	
600	445	 Mallard Creek High School 							   	264	71.5	491	474	465	965	1430	303	77.1	502	495	477	997	1474																																																																																																																																																																																	
600	466	 Myers Park High 	511	82.0	584	570	557	1154	1711	458	72.7	580	563	548	1143	1691	509	80.7	583	566	551	1149	1700																																																																																																																																																																																	
600	480	 North Mecklenburg High 	496	75.8	534	515	503	1049	1552	339	69.6	541	526	512	1067	1579	371	74.9	557	545	520	1102	1622																																																																																																																																																																																	
600	482	 Northwest High 	80	65.6	499	520	502	1019	1521	79	66.9	507	542	522	1049	1571	109	70.8	500	531	503	1031	1534																																																																																																																																																																																	
600	496	 Phillip O Berry High 	193	76.6	422	414	398	836	1234	86	62.8	434	425	421	859	1280	123	66.5	440	440	426	880	1306																																																																																																																																																																																	
600	498	 Performance Learning Center 	23	46.0	471	481	463	952	1415	9	17.6	501	474	468	975	1443	20	32.3	487	520	495	1007	1502																																																																																																																																																																																	
600	508	 Providence High 	398	92.6	577	550	549	1127	1676	410	80.2	585	566	557	1151	1708	412	89.0	587	570	553	1157	1710																																																																																																																																																																																	
600	535	 South Mecklenburg High 	257	72.8	525	502	486	1027	1513	250	66.0	527	504	498	1031	1529	295	73.9	528	508	487	1036	1523																																																																																																																																																																																	
600	576	 West Charlotte High 	157	48.8	416	397	392	813	1205	153	44.7	406	404	394	810	1204	155	41.8	427	404	391	831	1222																																																																																																																																																																																	
600	579	 West Mecklenburg High 	104	38.4	457	436	428	893	1321	153	45.1	432	413	394	845	1239	180	46.0	442	418	401	860	1261																																																																																																																																																																																	
600	592	 Zebulon B. Vance High 	241	57.4	467	462	445	929	1374	153	44.7	458	455	438	913	1351	179	47.2	453	448	432	901	1333																																																																																																																																																																																	
600	690	 Math And Science High School A 	   		   	   	   	   	   	   	   	   	   	   	   	   	27	55.1	433	406	377	839	1216																																																																																																																																																																																	
600	691	 Leadership And Public Service 	   		   	   	   	   	   	   	   	   	   	   	   	   	19	46.3	393	402	383	795	1178																																																																																																																																																																																	
600	692	 Finance School At Garinger 	   		   	   	   	   	   	   	   	   	   	   	   	   	24	40.7	426	403	368	829	1197																																																																																																																																																																																	
600	693	 Renaissance School At Olympic 	42	60.9	469	486	457	955	1412	40	55.6	436	466	460	902	1362	60	68.2	449	466	438	915	1353																																																																																																																																																																																	
600	694	" Math, Engineering, Technology5"															63	78.8	508	462	456	970	1426																																																																																																																																																																																	
600	695	 Int Studies & Global Economics 	39	60.0	457	478	448	935	1383	31	51.7	439	434	413	873	1286	40	54.8	437	426	403	863	1266																																																																																																																																																																																	
600	696	 Int Business & Communication S 	59	75.6	431	443	413	874	1287	47	60.3	451	428	413	879	1292	57	68.7	413	418	396	831	1227																																																																																																																																																																																	
600	697	 Biotechnology  health  & Pub A 	54	75.0	449	433	429	882	1311	39	72.2	467	464	468	931	1399	46	66.7	465	446	441	911	1352																																																																																																																																																																																	
600	698	 New Technology High School At 			   	   	   	   	   	   	   	   	   	   	   	   	43	51.2	472	431	403	903	1306																																																																																																																																																																																	
600	699	 Int Studies School Of Garinger 			   	   	   	 . 	   	4	NA	*	*	*	*	*	25	38.5	440	455	431	895	1326																																																																																																																																																																																	
60C 	 Kennedy Charter 		17	21.5	362	339	314	701	1015	19	20.0	309	304	317	613	930	18	18.9	358	356	340	714	1054																																																																																																																																																																																	
60G 	 Queen's Grant Commun 		   		   	   	   	   	   	   	   	   	   	   	   	   	25	59.5	473	494	466	967	1433																																																																																																																																																																																	
60H 	 Crossroads Charter H 		11	40.7	343	360	318	703	1021	10	18.5	323	327	311	650	961	8	12.5	288	354	335	642	977																																																																																																																																																																																	
610	 Mitchell County Schools 		63	45.3	510	521	492	1031	1523	68	51.9	488	499	483	987	1470	73	51.0	500	513	484	1013	1497																																																																																																																																																																																	
610	334	 Mitchell High 	63	45.3	510	521	492	1031	1523	68	51.9	488	499	483	987	1470	73	51.0	500	513	484	1013	1497																																																																																																																																																																																	
620	 Montgomery County Schools		139	49.5	444	423	409	867	1276	119	46.5	463	429	422	892	1314	124	49.0	451	433	425	884	1309																																																																																																																																																																																	
620	316	 East Montgomery High 	72	55.8	422	404	393	826	1219	47	48.0	443	413	404	856	1260	62	53.9	435	426	422	861	1283																																																																																																																																																																																	
620	340	 West Montgomery High 	67	48.9	469	442	427	911	1338	71	55.5	477	441	435	918	1353	62	59.6	467	439	428	906	1334																																																																																																																																																																																	
630	 Moore County Schools 		465	51.7	536	503	489	1039	1528	368	53.4	539	506	487	1045	1532	404	51.8	530	518	494	1048	1542																																																																																																																																																																																	
630	332	 North Moore High 	52	34.7	518	490	482	1008	1490	53	46.9	521	471	446	992	1438	34	33.3	500	485	473	985	1458																																																																																																																																																																																	
630	336	 Pinecrest High 	256	60.1	550	512	498	1062	1560	203	58.3	547	517	500	1064	1564	241	58.2	539	524	499	1063	1562																																																																																																																																																																																	
630	360	 Union Pines High 	156	49.1	520	493	477	1013	1490	111	50.7	536	503	484	1039	1523	129	50.6	521	515	491	1036	1527																																																																																																																																																																																	
640	 Nash-Rocky Mount Schools 		475	44.2	495	473	455	968	1423	460	41.5	502	472	455	974	1429	503	47.8	491	465	438	956	1394																																																																																																																																																																																	
640	346	 Nash Central High 	116	45.3	486	453	443	939	1382	120	46.2	491	454	431	945	1376	97	39.0	494	459	431	953	1384																																																																																																																																																																																	
640	347	 Nrm Early College High 	8	26.7	505	519	473	1024	1497	11	25.6	498	519	485	1017	1502	26	78.8	480	505	474	985	1459																																																																																																																																																																																	
640	350	 Northern Nash High 	132	51.0	485	474	457	959	1416	136	49.1	504	470	463	974	1437	129	49.8	493	469	442	962	1404																																																																																																																																																																																	
640	361	 Rocky Mount High 	128	52.7	515	480	465	995	1460	118	45.2	508	479	466	987	1453	145	58.9	489	454	430	943	1373																																																																																																																																																																																	
640	364	 Southern Nash Sr High 	91	31.8	493	484	454	977	1431	75	29.0	510	486	459	996	1455	106	41.4	490	472	441	962	1403																																																																																																																																																																																	
64A 	 Rocky Mount Preparat 		22	56.4	523	498	471	1021	1492	28	77.8	449	449	439	898	1337	35	76.1	461	462	459	923	1382																																																																																																																																																																																	
650	 New Hanover County Schools		948	63.4	524	505	492	1029	1521	805	53.8	531	507	491	1038	1529	936	62.8	530	514	492	1044	1536																																																																																																																																																																																	
650	326	 Emsley A Laney High 	219	59.0	510	497	480	1007	1487	170	48.4	525	501	490	1026	1516	177	53.2	508	492	473	1000	1473																																																																																																																																																																																	
650	327	 Eugene Ashley High 	168	55.8	512	496	483	1008	1491	172	53.4	515	505	474	1020	1494	180	58.8	528	519	493	1047	1540																																																																																																																																																																																	
650	340	 Isaac Bear Middle College High 	   		   	   	   	   	   	   	   	   	   	   	   	   	57	86.4	566	538	521	1104	1625																																																																																																																																																																																	
650	342	 John T Hoggard High 	346	82.2	551	522	509	1073	1582	284	68.8	556	527	511	1083	1594	299	74.8	554	536	516	1090	1606																																																																																																																																																																																	
650	352	 New Hanover High 	215	60.4	504	494	483	998	1481	178	50.1	511	486	475	997	1472	218	63.7	507	493	467	1000	1467																																																																																																																																																																																	
650	355	 Mary S. Moseley Perf Learning 			   	   	   		   	1	3.3	*	*	*	*	*	5	19.2	474	448	416	922	1338																																																																																																																																																																																	
660	 Northampton County Schools		123	61.2	411	401	401	812	1213	81	59.1	410	394	395	804	1199	102	58.0	419	407	391	826	1217																																																																																																																																																																																	
660	336	 Northampton High-East 	65	50.0	419	407	398	826	1224	50	56.8	423	417	415	840	1255	52	48.6	436	431	397	867	1264																																																																																																																																																																																	
660	700	 Northampton High-West 	   		   	   	   	   	   	   	   	   	   	   	   	   	50	72.5	402	382	385	784	1169																																																																																																																																																																																	
670	 Onslow County Schools 		657	51.0	508	488	465	996	1461	672	54.8	507	484	461	991	1452	720	56.1	509	492	467	1001	1468																																																																																																																																																																																	
670	320	 Dixon High 	70	56.0	520	511	494	1031	1525	63	56.8	489	480	458	969	1427	67	49.6	493	477	463	970	1433																																																																																																																																																																																	
670	324	 Jacksonville High 	157	62.3	496	471	447	967	1414	151	57.0	509	484	442	993	1435	153	61.2	501	486	451	987	1438																																																																																																																																																																																	
670	333	 Northside High School 	94	50.5	497	480	467	977	1444	76	49.4	493	494	471	987	1458	92	52.6	489	473	451	962	1413																																																																																																																																																																																	
670	340	 Richlands High 	71	40.6	507	502	467	1009	1476	89	50.0	502	487	461	989	1450	106	59.6	522	510	479	1032	1511																																																																																																																																																																																	
670	344	 Southwest High 	76	49.0	475	456	429	931	1360	82	65.1	487	454	440	941	1381	97	66.9	489	463	447	952	1399																																																																																																																																																																																	
670	352	 Swansboro High 	78	46.2	528	510	480	1038	1518	77	43.5	528	506	485	1034	1519	88	50.3	539	524	491	1063	1554																																																																																																																																																																																	
670	364	 White Oak High 	111	49.3	539	500	482	1039	1521	134	62.3	524	484	476	1008	1484	117	52.0	528	505	489	1033	1522																																																																																																																																																																																	
680	 Orange County Schools		347	77.5	530	513	496	1043	1539	312	63.9	529	510	494	1039	1533	316	73.1	531	513	491	1044	1535																																																																																																																																																																																	
680	310	 Cedar Ridge Hs 	186	82.3	529	516	500	1045	1545	169	68.7	545	532	520	1077	1597	153	76.5	551	541	515	1092	1607																																																																																																																																																																																	
680	332	 Orange Senior High 	161	72.5	531	508	492	1039	1531	143	59.3	511	484	463	995	1458	163	70.3	512	487	469	999	1468																																																																																																																																																																																	
68N 	 Pace Academy 				   	   	   		   	1	3.0	*	*	*	*	*	2	9.1	*	*	*	*	*																																																																																																																																																																																	
681	 Chapel Hill-Carrboro Schools		737	93.1	596	583	574	1179	1753	678	83.0	598	581	572	1179	1751	698	86.6	606	588	582	1194	1776																																																																																																																																																																																	
681	305	 Carbaro High School 			   	   	   		   	115	80.4	601	576	577	1177	1754	98	77.2	592	591	584	1183	1767																																																																																																																																																																																	
681	308	 Chapel Hill High 	382	92.3	600	578	576	1178	1754	235	80.2	589	570	559	1159	1718	253	87.8	593	572	570	1165	1735																																																																																																																																																																																	
681	314	 East Chapel Hill High 	353	93.6	594	590	572	1184	1756	328	86.3	603	592	579	1195	1774	345	90.1	619	599	591	1218	1809																																																																																																																																																																																	
681	338	 Phoenix Academy High 	   		   	   	   	   	   	   	   	   	   	   	   	   	2	25.0	*	*	*	*	*																																																																																																																																																																																	
690	 Pamlico County Schools		43	39.1	509	482	459	991	1450	59	56.2	506	480	455	986	1441	50	48.5	495	479	435	974	1409																																																																																																																																																																																	
690	320	 Pamlico County High 	43	39.1	509	482	459	991	1450	59	56.2	506	480	455	986	1441	50	48.5	495	479	435	974	1409																																																																																																																																																																																	
700	 Pasquotank County Schools 		244	61.2	450	448	433	898	1331	166	46.8	465	461	443	926	1369	188	51.1	474	460	438	934	1372																																																																																																																																																																																	
700	317	 Northeastern High 	136	69.0	456	453	443	909	1352	89	48.9	458	453	436	911	1347	102	54.5	471	460	436	931	1367																																																																																																																																																																																	
700	319	 Pasquotank County High 	108	55.1	444	442	422	886	1308	77	48.1	473	469	451	942	1393	86	50.6	478	460	441	938	1379																																																																																																																																																																																	
710	 Pender County Schools 		233	53.1	498	487	478	985	1463	227	42.4	494	470	455	964	1419	274	50.8	502	490	472	992	1464																																																																																																																																																																																	
710	321	 Heide Trask High 	57	45.2	480	475	465	955	1420	65	39.9	467	426	422	893	1315	63	46.0	487	477	450	964	1414																																																																																																																																																																																	
710	326	 Pender High 	60	39.5	474	441	442	915	1357	55	36.4	480	456	438	936	1374	50	41.0	476	443	423	919	1342																																																																																																																																																																																	
710	327	 Pender Early College High 							   	1	NA	*	*	*	*	*	10	25.0	550	551	522	1101	1623																																																																																																																																																																																	
710	342	 Topsail High 	116	72.0	519	516	503	1035	1538	106	49.5	519	503	485	1022	1507	151	62.9	514	507	494	1021	1515																																																																																																																																																																																	
720	 Perquimans County Schools 		53	51.0	480	456	423	936	1359	37	38.9	478	445	429	923	1352	52	43.7	476	451	414	927	1341																																																																																																																																																																																	
720	316	 Perquimans Co High 	53	51.0	480	456	423	936	1359	37	38.9	478	445	429	923	1352	52	43.7	476	451	414	927	1341																																																																																																																																																																																	
730	 Person County Schools		199	53.5	489	470	460	959	1419	133	40.2	480	469	451	949	1400	152	50.7	488	467	445	955	1400																																																																																																																																																																																	
730	352	 Person High 	199	53.5	489	470	460	959	1419	133	40.2	480	469	451	949	1400	152	50.7	488	467	445	955	1400																																																																																																																																																																																	
740	 Pitt County Schools 		761	60.1	505	485	469	990	1459	676	55.4	509	482	464	991	1455	683	57.0	508	486	464	994	1458																																																																																																																																																																																	
740	309	 Ayden-Grifton High 	60	45.1	495	486	451	981	1432	71	53.8	463	443	430	906	1336	64	54.2	470	468	431	938	1369																																																																																																																																																																																	
740	333	 D H Conley High 	164	55.8	526	499	490	1025	1515	124	50.0	531	493	473	1024	1497	137	62.8	529	505	484	1034	1518																																																																																																																																																																																	
740	344	 Farmville Central High 	90	59.2	484	453	449	937	1386	71	54.6	487	459	450	946	1396	72	50.7	484	465	441	949	1390																																																																																																																																																																																	
740	366	 J H Rose High 	225	63.0	531	517	498	1048	1546	191	57.9	532	513	488	1045	1533	193	59.6	536	522	500	1058	1558																																																																																																																																																																																	
740	374	 North Pitt High 	74	54.8	457	434	414	891	1305	90	55.2	482	450	430	932	1362	68	45.3	458	413	404	871	1275																																																																																																																																																																																	
740	388	 South Central High 	148	77.1	485	464	451	949	1400	129	59.4	513	484	471	997	1468	149	60.8	501	474	450	975	1425																																																																																																																																																																																	
750	 Polk County Schools 		85	55.6	523	513	492	1036	1528	95	61.7	516	496	478	1012	1490	79	57.2	534	500	482	1034	1516																																																																																																																																																																																	
750	317	 Polk Co. Virtual Early College 	   		   	   	   	   	   	   	   	   	   	   	   	   	1	16.7	*	*	*	*	*																																																																																																																																																																																	
750	318	 Polk County High 	85	55.6	523	513	492	1036	1528	95	61.7	516	496	478	1012	1490	78	59.1	532	502	483	1034	1517																																																																																																																																																																																	
760	 Randolph County Schools 		482	46.8	504	481	466	985	1451	430	43.4	496	471	449	967	1416	477	48.8	509	479	466	988	1454																																																																																																																																																																																	
760	318	 Eastern Randolph High 	132	46.3	505	479	463	984	1447	105	47.3	492	473	449	965	1414	79	47.3	504	473	445	977	1422																																																																																																																																																																																	
760	339	 Providence Grove High 			   	   	   		   	35	42.7	452	423	386	875	1261	72	53.3	489	469	452	958	1410																																																																																																																																																																																	
760	348	 Randleman High 	105	51.5	502	468	454	970	1424	64	39.0	488	468	441	956	1397	45	36.9	481	460	457	941	1398																																																																																																																																																																																	
760	354	 Randolph Early College High 	   		   	   	   	   	   	   	   	   	   	   	   	   	57	82.6	515	503	493	1018	1511																																																																																																																																																																																	
760	358	 Southwestern High 	98	38.3	502	491	471	993	1464	75	34.2	503	484	449	987	1436	83	40.5	541	492	481	1033	1514																																																																																																																																																																																	
760	380	 Trinity High 	147	51.4	505	485	474	990	1464	151	49.7	507	476	468	983	1451	141	50.4	511	477	469	988	1457																																																																																																																																																																																	
761	 Asheboro City Schools 		175	62.3	517	492	479	1009	1488	122	53.7	498	481	465	979	1444	174	65.2	494	494	460	988	1448																																																																																																																																																																																	
